id,ra,dec,photo_z,density,overdensity,s_cluster,s_filament,environment,group_id,n_g,galaxy_type,flag
848282,149.673204,2.583079,0.7205,2.89,1.17,0.001084,0.002056,field,null,null,isolated,0
848304,150.420713,2.583796,0.9860,0.66,0.28,0.000000,0.000000,field,null,null,isolated,0
509132,150.726668,2.074552,1.0452,1.27,0.59,0.004928,0.010283,field,null,null,isolated,0
848336,149.709141,2.583125,0.2608,1.74,0.65,0.004542,0.045556,filament,null,null,isolated,0
848184,150.427626,2.586424,1.0745,1.04,0.50,0.002302,0.034940,filament,null,null,isolated,0
509072,150.690443,2.073651,0.6600,0.23,0.09,0.000000,0.000000,field,null,null,isolated,0
770332,150.308008,2.468281,1.1015,0.81,0.39,0.000271,0.011365,field,null,null,isolated,0
770683,149.513252,2.467966,1.1948,4.53,2.53,0.052725,0.086984,filament,null,null,isolated,0
847931,149.437378,2.585821,1.1083,0.51,0.25,0.000411,0.000701,field,null,null,isolated,0
526294,149.707809,2.096994,0.6917,1.56,0.64,0.003431,0.019270,field,null,null,isolated,0
526218,150.255970,2.098784,0.9961,0.87,0.37,0.000000,0.000318,field,null,null,isolated,0
508987,149.541046,2.074346,0.7798,0.48,0.19,0.000071,0.000110,field,null,null,isolated,0
526191,150.152195,2.097605,0.3337,2.63,1.05,0.005148,0.034949,filament,null,null,isolated,0
526169,150.126985,2.100662,1.1758,2.29,1.24,0.000098,0.088844,filament,null,null,isolated,0
939337,150.003195,2.726508,0.7733,1.93,0.76,0.008113,0.058045,filament,null,null,isolated,0
526137,150.455422,2.101185,1.1964,2.54,1.42,0.005944,0.017715,field,null,null,isolated,0
939405,149.919772,2.726661,0.5274,1.15,0.46,0.001302,0.022289,filament,null,null,isolated,0
939407,150.318466,2.726654,0.4793,4.64,1.86,0.039020,0.019922,field,null,null,isolated,0
526113,149.853079,2.099615,0.6789,1.38,0.57,0.000000,0.009137,field,null,null,isolated,0
939483,150.465741,2.725883,0.9785,1.82,0.78,0.008905,0.044055,filament,null,null,isolated,0
939492,149.748443,2.724877,0.3631,0.50,0.20,0.000000,0.000001,field,null,null,isolated,0
847932,150.003144,2.583234,0.5170,0.96,0.38,0.000814,0.000858,field,null,null,isolated,0
526069,150.086918,2.099900,0.7460,1.03,0.41,0.000167,0.008892,field,null,null,isolated,0
939576,150.610530,2.726195,1.1050,4.56,2.22,0.123697,0.030699,field,null,null,isolated,0
509041,149.836892,2.073430,1.1837,2.91,1.60,0.110280,0.245094,filament,null,null,isolated,0
939589,150.002355,2.727100,1.1307,2.15,1.07,0.032999,0.043649,filament,null,null,isolated,0
939590,150.081011,2.725983,0.8767,0.74,0.30,0.000322,0.000390,field,null,null,isolated,0
525982,149.439035,2.099186,1.0917,2.05,0.99,0.218989,0.080258,cluster,null,null,isolated,0
939624,149.904206,2.727953,0.9710,1.89,0.82,0.001035,0.032250,filament,null,null,isolated,0
939642,149.636971,2.726465,0.6919,2.91,1.19,0.007442,0.025672,filament,null,null,isolated,0
619895,149.961076,2.238764,0.7004,1.00,0.41,0.000003,0.000009,field,null,null,isolated,0
939735,149.858451,2.725022,0.4378,0.72,0.29,0.003781,0.017998,filament,null,null,isolated,0
770738,150.503288,2.467720,0.8867,1.51,0.62,0.000000,0.001357,field,null,null,isolated,0
847916,149.721523,2.584339,1.1337,1.08,0.54,0.016261,0.019376,field,null,null,isolated,0
526061,150.402658,2.101277,0.7646,0.51,0.20,0.000492,0.004034,field,null,null,isolated,0
939173,149.478711,2.724363,0.7986,2.80,1.11,0.034154,0.018713,field,null,null,isolated,0
848358,150.235767,2.583342,1.1772,1.86,1.01,0.006910,0.041933,filament,null,null,isolated,0
619618,149.845742,2.241085,0.8424,1.03,0.41,0.000000,0.000057,field,null,null,isolated,0
509341,150.166338,2.072244,0.4094,0.12,0.05,0.000000,0.000000,field,null,null,isolated,0
619209,149.539921,2.236831,0.3779,0.58,0.23,0.000000,0.000005,field,null,null,isolated,0
619164,149.930875,2.240152,1.1552,2.31,1.20,0.025252,0.039247,filament,null,null,isolated,0
758169,150.614449,2.449324,1.1144,5.85,2.88,0.156742,0.102552,field,null,null,isolated,0
861309,150.314241,2.604976,0.3426,1.28,0.51,0.000011,0.000036,field,null,null,isolated,0
758189,150.338932,2.446887,0.6245,0.85,0.36,0.000342,0.010659,field,null,null,isolated,0
758206,150.575929,2.449412,1.0869,1.72,0.83,0.032148,0.042479,filament,null,null,isolated,0
758267,149.923784,2.449777,0.9625,0.82,0.36,0.000370,0.001834,field,null,null,isolated,0
861263,150.130902,2.605433,0.9604,1.15,0.49,0.000000,0.001069,field,null,null,isolated,0
861173,149.504990,2.606255,1.0350,2.61,1.18,0.013395,0.027373,field,null,null,isolated,0
510467,150.590244,2.075938,1.1971,2.08,1.16,0.067968,0.220251,filament,null,null,isolated,0
758301,150.707939,2.449315,0.5231,0.75,0.30,0.002036,0.006837,field,null,null,isolated,0
848967,149.661046,2.586538,1.0197,1.04,0.46,0.000299,0.021682,field,null,null,isolated,0
758323,150.343953,2.449153,1.1039,0.97,0.47,0.004117,0.013989,field,null,null,isolated,0
619026,150.086907,2.239036,0.8069,2.49,0.98,0.040968,0.021427,field,null,null,isolated,0
861132,150.442046,2.605933,0.7525,1.52,0.60,0.003844,0.018256,field,null,null,isolated,0
758431,150.141678,2.446052,0.9050,2.37,0.98,0.000555,0.002771,field,null,null,isolated,0
861123,149.614812,2.606931,1.1234,0.81,0.40,0.000796,0.000479,field,null,null,isolated,0
861117,150.446227,2.607194,1.1311,1.21,0.60,0.000000,0.022091,field,null,null,isolated,0
758494,150.323270,2.449343,0.7079,1.58,0.65,0.000028,0.000125,field,null,null,isolated,0
758504,150.310565,2.448629,0.3314,2.88,1.14,0.062376,0.292828,filament,null,null,isolated,0
510511,150.325017,2.074626,1.0783,1.76,0.85,0.000367,0.143117,filament,null,null,isolated,0
510513,149.451240,2.075912,1.1376,0.42,0.22,0.000000,0.001769,field,null,null,isolated,0
510518,150.291481,2.073071,0.4300,1.85,0.75,0.005855,0.048295,filament,null,null,isolated,0
861036,150.175513,2.606305,1.0158,3.96,1.73,0.018329,0.126069,filament,null,null,isolated,0
758368,150.097140,2.448038,1.0853,0.69,0.33,0.000147,0.005631,field,null,null,isolated,0
861312,149.760598,2.606081,1.0621,1.67,0.79,0.008657,0.005528,field,null,null,isolated,0
509152,150.575316,2.072344,0.3552,1.18,0.47,0.000188,0.003740,field,null,null,isolated,0
509318,150.051696,2.073707,1.0940,0.38,0.19,0.000028,0.000214,field,null,null,isolated,0
848807,149.749780,2.586555,1.0790,0.66,0.32,0.000004,0.010287,field,null,null,isolated,0
619606,150.138047,2.240069,0.9913,1.67,0.72,0.001979,0.005609,field,null,null,isolated,0
848407,149.610221,2.586471,0.9302,1.23,0.52,0.000780,0.014547,field,null,null,isolated,0
619592,149.868099,2.238654,0.7145,1.42,0.58,0.000045,0.001830,field,null,null,isolated,0
861655,150.681435,2.603143,0.4100,0.75,0.30,0.000048,0.109133,filament,null,null,isolated,0
619556,150.706792,2.240606,0.8313,1.83,0.72,0.001191,0.004631,field,null,null,isolated,0
619554,150.077075,2.241082,1.0473,2.39,1.11,0.107024,0.068098,field,null,null,isolated,0
848495,150.531636,2.586461,1.1005,1.47,0.71,0.008232,0.024350,field,null,null,isolated,0
848497,150.250597,2.583175,0.3098,0.99,0.38,0.000043,0.012268,filament,null,null,isolated,0
509193,149.558414,2.073955,0.6865,0.86,0.35,0.000000,0.026207,filament,null,null,isolated,0
861645,150.492162,2.607458,1.0365,0.80,0.36,0.000509,0.000861,field,null,null,isolated,0
848560,150.657711,2.585641,0.9589,1.13,0.49,0.000577,0.001311,field,null,null,isolated,0
619502,150.660657,2.240198,1.1108,1.80,0.88,0.005217,0.008328,field,null,null,isolated,0
848831,150.236866,2.584678,1.0468,0.36,0.17,0.000000,0.000071,field,null,null,isolated,0
509208,149.946630,2.075119,0.9035,0.71,0.29,0.003004,0.017364,field,null,null,isolated,0
619452,149.758624,2.239532,0.8990,1.53,0.64,0.000382,0.004685,field,null,null,isolated,0
619402,150.387448,2.239423,0.7306,0.56,0.22,0.000002,0.000001,field,null,null,isolated,0
861591,149.521768,2.605237,0.4203,1.08,0.44,0.000284,0.033729,filament,null,null,isolated,0
619392,150.341385,2.240093,0.9971,0.50,0.22,0.000000,0.015147,field,null,null,isolated,0
861555,149.822554,2.606817,0.9572,2.36,1.01,0.266830,0.137485,cluster,null,null,isolated,0
848695,149.443357,2.585394,0.5141,2.19,0.87,0.003895,0.022610,filament,null,null,isolated,0
619305,150.701795,2.239506,0.6638,0.73,0.30,0.004385,0.006029,field,null,null,isolated,0
848748,150.540653,2.585977,0.7010,1.16,0.48,0.001532,0.005305,field,null,null,isolated,0
509211,150.502692,2.070543,0.4676,0.20,0.08,0.000000,0.000000,field,null,null,isolated,0
619285,150.210540,2.240432,0.7007,0.64,0.26,0.000000,0.000001,field,null,null,isolated,0
509302,149.823770,2.072212,1.0489,1.60,0.75,0.004772,0.003079,field,null,null,isolated,0
619487,150.226200,2.240773,0.9979,1.72,0.74,0.008515,0.007781,field,null,null,isolated,0
430856,149.870261,1.949601,0.6983,0.77,0.32,0.000000,0.000180,field,null,null,isolated,0
939153,149.592843,2.726858,1.1274,0.81,0.40,0.000002,0.000853,field,null,null,isolated,0
771082,149.869409,2.468873,1.1740,2.12,1.14,0.030629,0.028234,field,null,null,isolated,0
908765,149.784747,2.679713,1.0995,1.01,0.49,0.000429,0.090604,filament,null,null,isolated,0
908769,150.645878,2.677679,0.7863,0.82,0.32,0.000042,0.000212,field,null,null,isolated,0
527247,149.719969,2.102061,0.6591,1.97,0.82,0.009502,0.010864,field,null,null,isolated,0
908782,150.035496,2.677777,0.5485,2.76,1.13,0.015707,0.024679,filament,null,null,isolated,0
908874,150.482160,2.678534,0.7928,1.63,0.64,0.000238,0.000496,field,null,null,isolated,0
772052,149.845931,2.467974,1.1510,0.56,0.29,0.000022,0.001088,field,null,null,isolated,0
772051,150.269947,2.470928,0.9995,0.37,0.16,0.000000,0.000000,field,null,null,isolated,0
772045,149.758168,2.469132,0.6062,0.56,0.24,0.000603,0.001624,field,null,null,isolated,0
772038,150.645159,2.470886,0.9905,1.08,0.46,0.011837,0.088136,filament,null,null,isolated,0
909043,149.681779,2.678102,1.0810,0.94,0.45,0.005818,0.034444,filament,null,null,isolated,0
527146,150.102020,2.101866,0.6813,1.28,0.53,0.000000,0.000062,field,null,null,isolated,0
771957,149.889226,2.470137,1.1071,1.36,0.66,0.021824,0.028580,field,null,null,isolated,0
527269,149.417237,2.101198,0.6109,0.27,0.12,0.000011,0.000020,field,null,null,isolated,0
909065,149.528891,2.676023,0.2900,2.71,1.04,0.218459,0.075963,cluster,null,null,isolated,0
508640,149.475709,2.072693,0.8405,0.51,0.20,0.000000,0.000000,field,null,null,isolated,0
527142,150.544328,2.101055,0.9299,0.93,0.40,0.000000,0.016659,field,null,null,isolated,0
527134,150.657075,2.102718,0.9199,1.25,0.53,0.058053,0.057511,field,null,null,isolated,0
771879,149.933918,2.467871,0.8387,1.26,0.50,0.000022,0.015442,field,null,null,isolated,0
508651,149.417392,2.070142,0.6760,0.57,0.23,0.000000,0.000020,field,null,null,isolated,0
909235,150.630656,2.680129,1.1711,1.00,0.53,0.000156,0.003442,field,null,null,isolated,0
771815,150.034943,2.468214,0.3453,3.22,1.29,0.002193,0.028991,filament,null,null,isolated,0
909243,150.714112,2.680189,0.3700,1.55,0.62,0.000010,0.028167,filament,null,null,isolated,0
527094,149.529912,2.101948,0.5433,0.67,0.27,0.000204,0.002184,field,null,null,isolated,0
527045,150.665847,2.102339,0.8900,0.75,0.31,0.000000,0.006994,field,null,null,isolated,0
527003,150.183885,2.102563,0.9471,3.57,1.53,0.007047,0.236374,filament,null,null,isolated,0
909080,150.030337,2.680468,1.1693,1.40,0.75,0.009230,0.103001,filament,null,null,isolated,0
527270,149.467409,2.103067,0.9345,0.78,0.33,0.000000,0.020793,field,null,null,isolated,0
527001,150.160614,2.100992,0.6297,6.51,2.78,0.300925,0.111309,cluster,null,null,isolated,0
527298,149.522368,2.102652,0.9363,2.24,0.96,0.015595,0.038968,filament,null,null,isolated,0
772198,150.653971,2.470487,0.6446,2.04,0.86,0.016625,0.032572,filament,null,null,isolated,0
908000,149.856958,2.677582,0.7552,0.47,0.18,0.000003,0.000036,field,null,null,isolated,0
906258,150.147996,2.674411,0.2684,2.40,0.90,0.125821,0.460502,filament,null,null,isolated,0
672440,150.380244,2.320914,1.1595,1.09,0.57,0.002603,0.011105,field,null,null,isolated,0
906304,150.689718,2.677007,0.9301,0.23,0.10,0.000000,0.000000,field,null,null,isolated,0
672421,150.524487,2.318422,0.5186,2.75,1.09,0.017425,0.022686,filament,null,null,isolated,0
908107,150.745277,2.679582,1.0359,1.60,0.72,0.076651,0.103626,filament,null,null,isolated,0
672367,149.877945,2.318861,1.0201,2.27,1.00,0.131975,0.237693,filament,null,null,isolated,0
908180,149.722752,2.678565,0.9356,0.53,0.22,0.000056,0.000159,field,null,null,isolated,0
672344,150.390261,2.320476,0.5820,0.82,0.35,0.000025,0.003026,field,null,null,isolated,0
908221,150.589757,2.678878,0.6534,1.13,0.48,0.000072,0.121278,filament,null,null,isolated,0
908222,150.710379,2.679130,0.6731,0.73,0.30,0.000008,0.005860,field,null,null,isolated,0
908278,149.451306,2.679270,0.4565,0.75,0.31,0.008466,0.018116,filament,null,null,isolated,0
772183,150.488473,2.467433,0.8715,1.22,0.50,0.000165,0.000061,field,null,null,isolated,0
908297,150.578104,2.678757,0.9083,1.26,0.52,0.004434,0.031655,filament,null,null,isolated,0
908304,149.413382,2.678985,0.8838,0.70,0.28,0.000001,0.007577,field,null,null,isolated,0
527523,149.735352,2.102421,1.1181,0.68,0.33,0.000209,0.000273,field,null,null,isolated,0
527509,149.567595,2.102679,0.9433,3.15,1.35,0.014006,0.023151,field,null,null,isolated,0
527453,150.569496,2.103290,0.9795,1.89,0.81,0.001032,0.030659,filament,null,null,isolated,0
527425,150.302575,2.103512,0.9103,1.63,0.68,0.000000,0.000852,field,null,null,isolated,0
908508,150.516050,2.678415,0.7304,0.64,0.26,0.000004,0.000121,field,null,null,isolated,0
908513,150.699563,2.679357,0.8664,1.21,0.49,0.015901,0.068367,filament,null,null,isolated,0
527384,150.208180,2.101653,0.8405,0.99,0.39,0.000000,0.000287,field,null,null,isolated,0
908536,150.701236,2.677764,0.5299,0.32,0.13,0.000350,0.001252,field,null,null,isolated,0
908556,149.897211,2.679960,0.9844,2.05,0.88,0.000122,0.088730,filament,null,null,isolated,0
527359,150.507329,2.100073,0.8349,3.05,1.21,0.000108,0.010061,field,null,null,isolated,0
672331,149.690151,2.320405,1.0508,2.34,1.10,0.013170,0.007526,field,null,null,isolated,0
939083,150.061382,2.723616,0.2102,1.13,0.40,0.002815,0.001810,field,null,null,isolated,0
771790,150.576360,2.467793,0.5540,5.04,2.07,0.096790,0.103701,filament,null,null,isolated,0
909392,150.420287,2.682278,1.2000,2.33,1.31,0.009073,0.028510,field,null,null,isolated,0
526572,150.114097,2.099761,1.1549,2.52,1.31,0.005897,0.184894,filament,null,null,isolated,0
938707,150.142655,2.724309,0.4900,1.61,0.64,0.000501,0.000268,field,null,null,isolated,0
938728,149.998329,2.725107,0.6990,1.36,0.56,0.000005,0.011753,field,null,null,isolated,0
938755,149.968813,2.724930,0.5552,0.31,0.13,0.000000,0.009769,field,null,null,isolated,0
938772,150.068553,2.726300,0.8107,0.90,0.36,0.002089,0.006835,field,null,null,isolated,0
771359,150.575662,2.468572,0.5653,4.78,1.99,0.142867,0.052735,field,null,null,isolated,0
771319,150.067928,2.467915,0.4158,0.19,0.08,0.000000,0.000001,field,null,null,isolated,0
508890,149.778285,2.073235,1.0768,0.28,0.14,0.000000,0.000003,field,null,null,isolated,0
938846,149.898991,2.726573,1.1617,0.97,0.51,0.000001,0.000321,field,null,null,isolated,0
771254,150.251446,2.469316,0.8555,0.57,0.23,0.000000,0.000000,field,null,null,isolated,0
938872,150.551153,2.724686,1.1114,1.28,0.63,0.000316,0.024883,field,null,null,isolated,0
771251,150.059893,2.467382,0.3885,0.67,0.27,0.000000,0.000017,field,null,null,isolated,0
938641,150.200037,2.725064,1.0949,2.15,1.04,0.004987,0.106787,filament,null,null,isolated,0
771244,150.606812,2.468178,0.8389,1.30,0.52,0.000000,0.000302,field,null,null,isolated,0
938953,149.580564,2.725579,0.9052,0.32,0.13,0.001327,0.005443,field,null,null,isolated,0
771186,150.176761,2.468141,0.8224,1.16,0.46,0.000000,0.003601,field,null,null,isolated,0
938988,150.102906,2.724267,0.7854,0.81,0.32,0.000000,0.007212,field,null,null,isolated,0
526438,150.523202,2.100924,0.7365,1.04,0.41,0.000000,0.000504,field,null,null,isolated,0
526437,150.661047,2.101649,1.1357,0.99,0.50,0.000289,0.089028,filament,null,null,isolated,0
939015,149.899344,2.726725,1.1118,1.30,0.64,0.001869,0.129459,filament,null,null,isolated,0
526419,150.469295,2.101305,1.1012,0.88,0.42,0.000000,0.020646,field,null,null,isolated,0
526354,150.507120,2.101370,1.0905,0.50,0.24,0.000000,0.000000,field,null,null,isolated,0
526352,150.315595,2.100953,0.9295,1.99,0.85,0.000336,0.000318,field,null,null,isolated,0
939050,150.022632,2.725658,0.3415,3.06,1.22,0.026770,0.271329,filament,null,null,isolated,0
939054,150.057502,2.728940,0.1601,1.89,0.67,0.295696,0.250626,cluster,null,null,isolated,0
526467,149.905052,2.100109,0.8676,2.75,1.11,0.005128,0.009196,field,null,null,isolated,0
526656,150.115975,2.098928,1.0757,1.48,0.71,0.035054,0.025375,field,null,null,isolated,0
771743,149.573741,2.469065,0.7824,2.99,1.18,0.038937,0.009081,field,null,null,isolated,0
508836,150.538284,2.073742,0.8168,0.98,0.39,0.000013,0.000048,field,null,null,isolated,0
938625,149.540975,2.725152,1.0124,2.48,1.08,0.013338,0.015983,field,null,null,isolated,0
909413,150.106726,2.680174,0.6045,0.80,0.34,0.000014,0.000311,field,null,null,isolated,0
508739,149.986643,2.072556,1.1372,1.24,0.63,0.022336,0.016910,field,null,null,isolated,0
526941,150.248583,2.102736,1.0854,1.12,0.54,0.000143,0.012940,field,null,null,isolated,0
526912,150.094861,2.102982,0.9964,2.25,0.97,0.056260,0.113539,filament,null,null,isolated,0
526907,150.065710,2.099865,1.0121,1.44,0.63,0.002332,0.028525,field,null,null,isolated,0
909600,150.384924,2.681235,0.6156,1.42,0.61,0.001575,0.005387,field,null,null,isolated,0
526885,150.437243,2.101577,0.8476,4.12,1.65,0.019230,0.253172,filament,null,null,isolated,0
771736,150.500131,2.466061,0.5702,0.94,0.39,0.006636,0.051076,filament,null,null,isolated,0
909644,149.962660,2.679507,0.3400,1.66,0.66,0.000764,0.122644,filament,null,null,isolated,0
909649,150.293735,2.681687,1.1979,0.95,0.53,0.015595,0.039521,filament,null,null,isolated,0
771704,150.236589,2.470510,1.1664,0.88,0.47,0.000074,0.001310,field,null,null,isolated,0
771658,150.582299,2.470154,1.1902,2.44,1.35,0.075052,0.187452,filament,null,null,isolated,0
771456,150.484487,2.467790,0.8226,1.71,0.68,0.000000,0.002021,field,null,null,isolated,0
938323,150.080400,2.724591,0.8499,1.44,0.57,0.013841,0.023429,field,null,null,isolated,0
938359,150.131959,2.725751,0.9308,1.35,0.57,0.000615,0.000487,field,null,null,isolated,0
771624,150.640833,2.466478,0.6201,1.88,0.81,0.001160,0.031448,filament,null,null,isolated,0
508791,149.791760,2.072813,0.9636,1.63,0.70,0.001136,0.002890,field,null,null,isolated,0
938430,150.723121,2.725470,1.1290,0.98,0.49,0.036630,0.069313,filament,null,null,isolated,0
771557,149.918250,2.470347,1.1060,0.49,0.24,0.000029,0.000281,field,null,null,isolated,0
771550,150.194716,2.468891,0.4598,0.76,0.31,0.000000,0.002916,field,null,null,isolated,0
938495,150.598094,2.725319,0.9161,1.16,0.48,0.005279,0.018285,field,null,null,isolated,0
771499,150.585009,2.469996,1.0761,3.61,1.73,0.035024,0.059317,filament,null,null,isolated,0
938528,149.697978,2.725678,0.9631,0.63,0.27,0.000002,0.000093,field,null,null,isolated,0
508808,149.410789,2.072918,0.8580,1.59,0.64,0.005541,0.077246,filament,null,null,isolated,0
526684,150.339346,2.100793,0.8601,2.43,0.97,0.062604,0.401747,filament,null,null,isolated,0
771642,149.774319,2.468567,0.8316,1.50,0.60,0.003465,0.002486,field,null,null,isolated,0
473993,150.352715,2.020366,1.1356,1.72,0.87,0.002098,0.071419,filament,null,null,isolated,0
